ID	start	end	transcription
TP-S8-D-0	0.227	0.977	かいしま
TP-S8-C-0	0.837	1.987	安全ブザーですか
TP-S8-B-0	2.557	4.297	あ これメモ帳として使えば
TP-S8-A-2	4.017	4.336	はい
TP-S8-B-1	4.357	4.987	いいんですかね?
TP-S8-C-1	5.306	5.747	ですかね
TP-S8-C-2	8.486	10.007	外国人の友人を
TP-S8-B-3	10.251	11.071	そうですね
TP-S8-D-2	11.131	12.501	日本に案内す
TP-S8-B-4	11.141	11.671	やっぱ
TP-S8-A-3	12.007	12.576	もってな
TP-S8-C-3	12.792	14.632	とりあえずディズニー無しの方向で
TP-S8-B-5	15.377	16.346	でもアメリカに
TP-S8-C-4	16.162	17.922	アメリカありますもんね アメリカ
TP-S8-B-6	16.657	18.557	あアメリカ アメリカなのかなあ
TP-S8-A-4	17.016	17.606	アメ
TP-S8-A-5	17.806	18.356	アメリカ?
TP-S8-C-5	18.507	19.757	とりあえずアメリカ人にしましょ
TP-S8-A-6	19.006	19.766	アメリカ
TP-S8-B-7	19.117	21.417	アメリカにしましょうアメリカ アメリカ人
TP-S8-D-3	19.486	21.447	つぅじゃあアメリカ人で行きまっしょう
TP-S8-A-7	19.886	20.486	はい
TP-S8-C-6	20.767	21.867	アメリカ人でいきましょ
TP-S8-A-8	21.041	21.831	アメリカ
TP-S8-B-8	22.106	22.796	アメリカ人
TP-S8-D-4	22.716	26.766	それだとどこなんですかね ベタだったら浅草とかですよね
TP-S8-B-9	26.531	28.871	あっあ下町とかああと京都奈良
TP-S8-C-7	26.567	26.797	はっ
TP-S8-A-9	27.017	27.727	東京
TP-S8-D-5	28.026	28.826	ふーん
TP-S8-B-10	28.991	29.721	ですかねぇ
TP-S8-C-8	29.777	30.787	京都奈良いいですねぇ
TP-S8-D-6	30.537	31.507	いいすね
TP-S8-D-7	31.997	35.417	どこの地域 にするかですよね多分
TP-S8-B-11	32.021	32.961	一泊
TP-S8-B-12	35.617	37.387	もし東京付近だったら
TP-S8-D-8	36.036	39.296	あでも一泊二日だから 東京京都とかも
TP-S8-B-13	38.766	39.627	そう
TP-S8-D-9	39.466	40.866	できますよね
TP-S8-B-14	41.027	41.837	我々が
TP-S8-B-15	42.487	46.057	一泊二日で そう 一泊二日だったら京都もギリいける
TP-S8-A-10	43.646	44.456	一泊
TP-S8-C-9	44.107	45.177	一泊二日
TP-S8-C-10	47.257	48.007	京都行って
TP-S8-C-11	48.516	49.037	名古屋
TP-S8-D-10	49.431	50.001	名古屋?
TP-S8-A-11	49.706	50.586	名古屋
TP-S8-B-16	50.392	51.832	名古屋{LAUGH}
TP-S8-B-17	52.292	53.442	なんで名古屋{LAUGH}
TP-S8-D-11	52.301	53.961	なんか結構ぶっとびましたね
TP-S8-C-12	54.507	57.277	京都でいちんち楽しんでその後名古屋行ってみたいな
TP-S8-B-18	57.537	58.527	ああー
TP-S8-D-12	57.917	59.466	あー
TP-S8-A-12	57.976	59.546	ああー
TP-S8-C-13	58.737	59.507	結構
TP-S8-C-14	59.736	61.286	食べ物も充実するかなって
TP-S8-D-13	60.462	61.412	確かに
TP-S8-B-19	61.337	62.047	寿司とか
TP-S8-C-15	61.406	62.756	大阪でもいいすけどね
TP-S8-D-14	63.262	64.672	名古屋だと多分
TP-S8-A-13	63.446	63.807	あー
TP-S8-D-15	64.832	64.952	んっ
TP-S8-D-16	65.352	67.432	観光名所って言ったら名古屋城
TP-S8-C-16	67.236	68.466	名古屋城
TP-S8-B-20	67.957	68.356	お城
TP-S8-C-17	68.676	69.596	お城
TP-S8-C-18	70.066	72.146	日本ぽいのってやっぱ京都ですよね
TP-S8-B-21	71.886	73.086	京都お城ー
TP-S8-A-14	72.231	73.171	京都
TP-S8-D-17	72.232	74.212	京都は外国人大好きっすよね
TP-S8-B-22	74.341	75.201	下町ー
TP-S8-C-19	74.497	75.037	ですよね
TP-S8-B-23	76.936	78.046	あとはなんでしょうね
TP-S8-C-20	77.127	78.007	あとなんだろう
TP-S8-D-18	78.487	79.957	あと確かー その
TP-S8-D-19	79.997	87.307	外国人の方はー 京都に行くと奈良も近いらしいんで そのまま電車に乗ってー 奈良に行っちゃったりとかもあるらしいっすね
TP-S8-B-24	84.086	85.726	あー確かに
TP-S8-A-15	84.636	85.866	あー
TP-S8-C-21	84.937	85.717	あー
TP-S8-B-25	86.787	87.277	じゃあ
TP-S8-B-26	87.937	90.996	京都行ってから奈良行ってって言うのもありですねー
TP-S8-C-22	90.367	91.207	ありですねぇ
TP-S8-C-23	91.327	92.737	鹿公園とか行きたいですね
TP-S8-B-27	92.572	94.402	あー鹿見たいですねー{LAUGH}
TP-S8-D-20	93.302	94.872	{LAUGH}あゆもの
TP-S8-C-24	94.127	95.547	鹿って恐怖じゃないすか
TP-S8-D-21	95.782	96.822	凄い寄ってきますよね
TP-S8-B-28	96.162	97.992	あれ野生の鹿ですからねー{LAUGH}
TP-S8-D-22	97.172	98.182	鹿煎餅は
TP-S8-B-29	98.662	99.072	あの
TP-S8-C-25	98.761	99.611	あれはちと
TP-S8-B-30	99.172	101.082	あの感じをちょっと体験して欲しい{LAUGH}
TP-S8-C-26	99.841	100.401	がい で
TP-S8-C-27	100.871	104.511	もなんかアメリカ人だったら逆に慣れてそうですよね おー鹿みたいな
TP-S8-B-31	103.341	104.501	あーあ確かに
TP-S8-A-16	103.687	104.437	あー
TP-S8-D-23	103.707	105.767	あーあ確かに
TP-S8-B-32	105.406	106.636	日本にしかないもの
TP-S8-B-33	106.726	108.256	アメリカ人が好きそうなもの
TP-S8-C-28	108.586	110.136	アメリカ人が好きそうなもの 刀?
TP-S8-B-34	110.771	112.171	ああー
TP-S8-D-24	111.442	113.722	あー侍大好きですね
TP-S8-C-29	111.692	112.822	えず京都
TP-S8-C-30	113.182	114.132	大好きですよね
TP-S8-A-17	113.971	115.521	京都だったら映画村とか
TP-S8-C-31	115.396	116.526	映画村ますよね
TP-S8-D-25	115.447	116.587	あー
TP-S8-B-35	115.551	116.691	あ 映画村
TP-S8-A-18	116.121	116.561	ええ
TP-S8-B-36	116.731	117.721	映画村良い
TP-S8-C-32	119.197	120.907	あ中学校のとき行きました映画村
TP-S8-D-26	120.837	122.557	あいったなれすと
TP-S8-B-37	121.086	121.987	いいなー{LAUGH}
TP-S8-C-33	123.011	123.771	思いのほかあんま
TP-S8-C-34	123.841	124.421	ないっすよ
TP-S8-B-38	124.547	125.627	ああれぇ
TP-S8-C-35	125.226	125.776	なんか
TP-S8-C-36	125.976	128.926	思い出がメリケン買ったぐらいっていう{LAUGH}
TP-S8-D-27	128.901	131.151	なんか木刀買ってるー友人もいました
TP-S8-C-37	128.996	129.415	なん
TP-S8-C-38	131.207	133.057	なんか木刀の横にメリケン置いてあるんですよ
TP-S8-D-28	132.636	133.787	えー{LAUGH}
TP-S8-A-19	133.101	134.141	へぇー
TP-S8-C-39	133.207	134.577	それなんか買ってて
TP-S8-B-39	133.677	136.157	なんで木刀チョイスしなかったんですかそこで{LAUGH}
TP-S8-C-40	135.646	137.376	や 単純に荷物の量がっていう
TP-S8-B-40	136.687	137.597	ああー
TP-S8-A-20	136.831	138.181	あー{LAUGH}
TP-S8-C-41	137.516	139.046	これ絶対邪魔になるなっていう
TP-S8-B-41	138.497	141.347	ぅなんか映画村ってーその 体験とかってできなかったでしたっけ
TP-S8-D-29	140.857	144.037	できますん 確かなんか新撰組のハッピ着たりーなんか
TP-S8-C-42	141.097	142.247	できます
TP-S8-A-21	141.646	142.116	できる
TP-S8-B-42	143.597	144.837	あーぃあ
TP-S8-A-22	143.926	144.817	あー
TP-S8-D-30	144.067	146.587	ちょんまげみたいのカツラを被ってぇ
TP-S8-B-43	146.797	148.987	体験ーやっていただきたい
TP-S8-D-31	148.357	149.457	ありますねー
TP-S8-C-43	149.107	153.477	あと京都の呉服屋とかで着物着れるとこもありますからね 一日レンタルみたいな
TP-S8-D-32	152.451	153.821	あーありますね
TP-S8-B-44	152.547	156.697	あー やっぱ京都 京都 あー 京都なー 京都
TP-S8-A-24	154.627	155.187	京都
TP-S8-C-44	156.837	157.697	レンタル体験
TP-S8-B-45	158.437	159.187	体験できる
TP-S8-B-46	160.617	163.767	なんか思い出作りにはすごい格好の的ですね京都は
TP-S8-D-33	163.207	164.607	んんー
TP-S8-C-45	163.847	165.367	はい 体験っていいっすよね
TP-S8-B-47	165.242	166.382	いいですよねぇ
TP-S8-B-48	166.602	167.392	体験
TP-S8-C-46	167.597	169.537	あと嵐山だとコップ作れませんでしたっけ
TP-S8-A-25	167.842	168.422	なか
TP-S8-D-34	170.197	171.297	え そうなんすか
TP-S8-B-49	172.092	173.872	いったことないですけど{LAUGH}
TP-S8-D-35	172.777	174.037	どこで{LAUGH}
TP-S8-B-50	173.982	175.092	ロクロです えーと
TP-S8-A-26	174.326	175.926	嵐山 あー
TP-S8-C-47	174.647	175.447	ろくろで
TP-S8-B-51	175.382	176.022	陶芸ですか
TP-S8-C-48	176.787	177.567	が出来た気が
TP-S8-B-52	177.576	179.516	あー確かに陶芸ーはいいな陶芸 陶芸
TP-S8-A-27	179.532	180.242	陶芸
TP-S8-C-49	179.637	181.067	やっぱ体験は取り入れたいですね
TP-S8-B-53	181.047	181.957	陶芸楽しいですしね
TP-S8-C-50	182.756	183.856	陶芸好きなんですか
TP-S8-B-54	183.592	184.582	っで陶芸部ですから
TP-S8-C-51	184.737	184.847	えっ
TP-S8-D-36	184.977	185.277	えっ
TP-S8-B-55	185.072	185.952	陶芸部ですから
TP-S8-C-52	185.817	187.207	あ くす ここのですか
TP-S8-A-28	186.176	186.657	まじ?
TP-S8-B-56	187.427	188.267	ここの成蹊の
TP-S8-C-53	188.377	189.417	えっ へぇー
TP-S8-A-29	188.956	189.287	ええ
TP-S8-B-57	189.537	193.157	いやー是非体験してもらいたい 陶芸{LAUGH}
TP-S8-D-37	191.052	193.182	え 京都奈良ではあの も
TP-S8-D-38	193.222	194.622	どその陶芸ってあるんすか
TP-S8-B-58	194.876	197.086	あそうーですね 京焼きとか
TP-S8-D-39	197.136	198.437	あおーぉ
TP-S8-B-59	197.156	198.006	なんか色々ー
TP-S8-C-54	198.597	199.607	清水焼き
TP-S8-B-60	198.626	199.296	多分
TP-S8-A-30	200.186	201.696	ぎょうざき{LAUGH}
TP-S8-B-61	200.237	201.247	清水焼き?
TP-S8-B-62	201.297	202.297	あ清水寺?
TP-S8-C-55	202.506	203.327	清水寺
TP-S8-C-56	203.727	205.176	あれっきよ あ なんでもないっす
TP-S8-B-63	205.667	208.327	いあー詳しくは無いんですけど 作る専門なんで
TP-S8-A-31	207.347	208.236	あらしや ん
TP-S8-B-64	209.357	211.997	じゃもう京都 京都決定でいいですかね
TP-S8-A-32	210.717	212.897	京都 京都決定
TP-S8-C-57	211.297	215.106	京都決定でてか陶芸決定でいきましょう{LAUGH}
TP-S8-B-65	212.082	213.062	京都決定
TP-S8-D-40	212.521	213.721	京都決定
TP-S8-A-33	213.467	214.557	陶芸決定{LAUGH}
TP-S8-B-66	214.927	216.327	よろしくお願いしまーす
TP-S8-C-58	216.217	217.957	ちょ陶芸部が言うんで
TP-S8-B-67	218.581	219.271	ちょー楽しい
TP-S8-B-68	220.071	220.721	京都
TP-S8-C-59	221.407	223.077	京都でとりあえず
TP-S8-A-34	221.641	223.011	あと京都
TP-S8-C-60	223.907	225.067	いちんちめ
TP-S8-D-41	224.076	228.476	いちんちめが京都ーにします? それとも二日目ーします?
TP-S8-B-69	230.607	231.877	もうそんまま帰りは っと
TP-S8-A-35	230.896	231.236	きょ
TP-S8-A-36	231.377	231.696	んん
TP-S8-B-70	232.077	233.477	空港に行って 飛び立っ
TP-S8-B-71	233.607	234.167	て もら
TP-S8-B-72	234.622	234.872	う
TP-S8-A-37	235.141	236.141	そうすると
TP-S8-B-73	235.277	235.986	とゆーことは
TP-S8-D-42	235.511	237.861	そいだと関空ーですよね
TP-S8-A-38	236.701	237.771	関空
TP-S8-D-43	238.301	239.091	まあでも
TP-S8-D-44	239.251	241.511	関西あたりだったらどこでも
TP-S8-B-74	241.427	243.027	どっちもーどっちーかー{LAUGH}
TP-S8-A-39	242.506	243.256	でも はん
TP-S8-D-45	242.567	245.827	あのさっき言った名古屋にー行くとしても名古屋には 確か
TP-S8-D-46	245.937	247.607	ありますよね中部国際空港
TP-S8-C-61	247.666	248.157	あー
TP-S8-C-62	249.466	251.466	陶芸って焼きあがるまで
TP-S8-C-63	251.766	252.656	どんぐらいですか
TP-S8-B-75	252.146	253.316	あ そうー ですね
TP-S8-B-76	253.456	254.366	結構
TP-S8-A-40	253.957	254.227	きょ
TP-S8-B-77	254.796	256.145	短くて一週間ぐらいで
TP-S8-C-64	256.316	257.737	あじゃ結局郵送
TP-S8-A-41	257.666	257.887	んん
TP-S8-B-78	257.866	259.277	そー送ることになるのかー
TP-S8-D-47	258.657	259.417	あーそっか
TP-S8-D-48	259.577	260.686	え 海外便になる
TP-S8-B-79	260.746	262.787	海外便ーお金かかりそー{LAUGH}
TP-S8-A-42	260.822	261.542	海外
TP-S8-C-65	261.876	263.327	高いだろうなー
TP-S8-A-43	262.882	263.892	たっかそう{LAUGH}
TP-S8-C-66	263.507	265.277	それ絶対途中で割れてそう
TP-S8-D-49	263.872	264.662	あーでも
TP-S8-D-50	264.752	269.272	あの焼いてあるやつに塗りだけやっ てっていうのもありますよね確か
TP-S8-A-44	264.872	265.422	うん
TP-S8-B-80	267.046	268.337	あーそうですね
TP-S8-C-67	268.926	269.637	あえー
TP-S8-A-45	269.277	269.926	あー
TP-S8-B-81	269.937	271.117	それぇ
TP-S8-B-82	271.497	273.877	2 3日{LAUGH}
TP-S8-A-46	272.591	276.081	{LAUGH}きつっ 一泊{LAUGH}
TP-S8-D-51	273.556	275.366	それでも結構かかるんすね
TP-S8-C-68	273.741	276.381	それでも2 3日か{LAUGH}
TP-S8-C-69	276.411	277.921	結局郵送なんですね
TP-S8-D-52	276.476	278.496	そっ かー
TP-S8-B-83	276.507	276.717	えっ
TP-S8-B-84	278.492	281.352	絵だけ描ける 絵だけ そう 2 3日ぃ
TP-S8-A-47	278.811	279.331	なるほど
TP-S8-B-85	281.572	282.642	陶芸かっこにしとこ
TP-S8-A-48	282.721	283.271	陶芸{LAUGH}
TP-S8-B-86	282.976	284.426	時間がかかりそうですね
TP-S8-C-70	284.407	285.926	あそいえば京都扇子作れますよ
TP-S8-B-87	286.402	288.072	扇子 せ 扇子を作る
TP-S8-D-53	286.436	287.916	あ扇子も作れんすか
TP-S8-A-49	286.611	287.231	そうなんすか?
TP-S8-B-88	288.102	289.172	扇子に絵を描く
TP-S8-C-71	288.627	290.047	あの扇子に絵を描いて
TP-S8-B-89	289.976	291.037	へぇー
TP-S8-A-50	290.236	291.176	あー
TP-S8-D-54	290.261	292.071	えー それはよさそう
TP-S8-C-72	290.377	290.937	なんか
TP-S8-C-73	291.906	292.646	なんですか
TP-S8-C-74	292.916	294.616	型がもう出来てて そこに
TP-S8-D-55	294.211	294.661	んー
TP-S8-C-75	295.596	298.156	こう絵の具を上から塗ってってその紙に
TP-S8-D-56	298.327	299.657	ええー
TP-S8-C-76	298.721	300.761	あでもそれもいちんちか二日だったな確か{LAUGH}
TP-S8-A-51	298.917	299.727	あー
TP-S8-B-90	302.051	303.231	あすぐできる
TP-S8-D-57	302.577	303.527	あでも い ふ
TP-S8-B-91	303.321	304.841	記念になるものってないですかねー
TP-S8-A-52	303.526	304.836	すぐできる
TP-S8-D-58	303.737	304.307	あーそっか
TP-S8-D-59	304.777	307.267	二日かかるとしたらずっと京都にいないといけないんだ
TP-S8-B-92	308.527	310.547	えでも やっぱこう郵送ーでもー
TP-S8-A-53	310.026	311.266	京都オンリー
TP-S8-B-93	310.987	312.027	1週間後とかに
TP-S8-B-94	312.167	315.207	届いて あーいったなーみたいなのも
TP-S8-D-60	313.137	314.647	あー
TP-S8-C-77	313.346	314.496	あそれでもいいっすね
TP-S8-A-54	315.017	315.537	あー
TP-S8-B-95	315.652	317.902	ありっちゃありですね ま外国人
TP-S8-C-78	317.306	318.447	懐かしかったなーみたいな
TP-S8-B-96	318.712	319.862	日本よかったなーみたいな
TP-S8-D-61	320.787	325.087	確かに 扇子って日本ならではデザインですもんね も も そもそもが
TP-S8-B-97	321.027	321.607	扇子
TP-S8-C-79	323.681	324.591	ですよね
TP-S8-B-98	324.347	325.837	んか自分で描けるってのは
TP-S8-B-99	327.106	327.837	扇子ー
TP-S8-C-80	327.787	328.796	扇子
TP-S8-A-55	327.882	328.942	扇子
TP-S8-B-100	328.917	331.417	京都いって 扇子作ってぇ
TP-S8-C-81	331.726	333.046	扇子のが壊れ難そうっすよね
TP-S8-B-101	333.421	335.541	そうですねー割れないですからね{LAUGH}
TP-S8-C-82	334.237	335.387	輸送のときに
TP-S8-B-102	336.301	337.431	あと映画村ー
TP-S8-B-103	337.581	338.411	映画村かな?
TP-S8-A-56	337.947	338.476	んんな
TP-S8-C-83	339.337	340.147	映画村
TP-S8-B-104	339.736	340.637	映画村で
TP-S8-B-105	341.267	342.997	っか 体験してもらってぇ
TP-S8-D-62	342.412	343.992	とりあず侍忍者
TP-S8-A-57	343.967	344.796	侍{LAUGH}
TP-S8-B-106	345.707	346.287	侍
TP-S8-C-84	346.202	346.722	侍
TP-S8-C-85	349.281	350.101	えで二日目
TP-S8-C-86	350.481	351.411	は 奈良ですか?
TP-S8-B-107	352.046	353.006	奈良 といえば
TP-S8-A-58	352.527	353.137	奈良
TP-S8-B-108	353.336	353.936	大仏
TP-S8-B-109	354.496	354.886	大仏
TP-S8-B-110	355.227	356.387	大仏{LAUGH}
TP-S8-D-63	355.297	356.287	大仏です
TP-S8-C-87	355.487	357.087	大仏ですね 奈良だい大仏
TP-S8-A-59	355.947	357.657	大仏 東大寺
