ID	start	end	transcription
TP-S2-D-0	18.793	19.976	じゃ 何から話しますか
TP-S2-D-1	19.976	20.338	{LAUGH}
TP-S2-A-0	20.276	21.922	よろしくお願いします
TP-S2-B-0	21.439	22.3	あ お願いします
TP-S2-C-0	21.805	22.131	{LAUGH}
TP-S2-D-2	21.813	23.076	あっよろしくお願いします
TP-S2-C-1	22.168	23.42	お願いします
TP-S2-A-1	22.175	22.931	{LAUGH}
TP-S2-A-2	23.263	23.503	じゃあ
TP-S2-D-3	23.296	23.717	そうっすね
TP-S2-A-3	24.001	25.983	じゃあどうしますか まず代表者とか
TP-S2-A-4	26.186	27.157	仕切る人とか
TP-S2-A-5	27.42	29.946	そういうのをまず決めていってからやりますか
TP-S2-D-4	30.011	30.474	そうな
TP-S2-D-5	30.613	31.238	{LAUGH}
TP-S2-A-6	30.651	32.183	{LAUGH}
TP-S2-B-1	30.956	31.24	{LAUGH}
TP-S2-D-6	31.238	32.432	そんな形式ばってやったほうがいいっすか
TP-S2-A-7	32.444	33.382	いや どうですかね?
TP-S2-C-2	32.973	34.515	あーでも 書記とか
TP-S2-D-7	33.225	33.387	うん
TP-S2-A-8	34.519	35.868	うん やったほうが あと
TP-S2-C-3	35.125	37.7	そうゆう風に分けたやった方が効率的ですよね
TP-S2-A-9	36.075	37.893	タイムキーパーとかなんとなく
TP-S2-C-4	38.193	38.87	{LAUGH} 
TP-S2-A-10	38.247	39.864	決めたほうがやりやすいかなと思います
TP-S2-B-2	38.779	43.043	うーんと 時計がちょっと私今持ってないのでお願いしてもいいですか
TP-S2-A-11	42.737	43.691	いいですよ 私
TP-S2-A-12	43.894	44.194	時間
TP-S2-A-13	44.443	46.347	わかるので じゃタイムキーパー的な
TP-S2-A-14	46.701	48.451	なんとなく示唆していくので
TP-S2-C-5	46.933	47.086	あつ
TP-S2-C-6	47.294	47.584	はい
TP-S2-A-15	48.957	49.483	てきましょう
TP-S2-C-7	49.4	50.429	お願いします
TP-S2-A-16	50.126	50.425	はい
TP-S2-A-17	51.108	51.75	じゃ あのー
TP-S2-A-18	52.1	53.986	10分くらいでこう バーって出していって
TP-S2-A-19	54.224	56.618	でごふ 最後の10分でこう まとめていって
TP-S2-A-20	56.868	59.129	最後みんなでまとめていく感じでいいですか
TP-S2-B-3	58.861	59.021	はい
TP-S2-C-8	58.981	61.549	あっいいですよ はい お願いします
TP-S2-A-21	59.623	60.072	はーい
TP-S2-A-22	61.348	62.569	はーい よろしくお願いします
TP-S2-A-23	63.467	65.194	代表者とかやりたい人いますか
TP-S2-D-8	64.295	64.824	代表者
TP-S2-B-4	64.724	65.23	代表者
TP-S2-A-24	65.194	66.203	{LAUGH}
TP-S2-C-9	65.832	66.166	{LAUGH}
